Timestamp,Melt temperature,Mold temperature,time_to_fill,ZDx - Plasticizing time,"""ZUx - Cycle time",SKx - Closing force,"""SKs - Clamping force peak value",Ms - Torque peak value current cycle,Mm - Torque mean value current cycle,APSs - Specific back pressure peak value,APVs - Specific injection pressure peak value,CPn - Screw position at the end of hold pressure,SVo - Shot volume,quality,Rand
3/17/2022 8:35,105.978,80.894,6.968,3.15,74.81,921.2,938.5,120.2,109.9,146.8,913.6,8.86,18.71,2,0.992437542
3/17/2022 9:18,104.969,79.337,6.292,3.29,74.89,898.5,917.5,119.9,109.1,145.9,870.1,8.69,18.88,3,0.341834076
3/17/2022 9:18,106.2733723,80.617,6.864,3.190858547,74.83,903.1,926.3,120.5,107.3,148.1,920.2,8.76,18.77,1,0.858025382
3/17/2022 9:19,105.944,81.362,7.124,3.187043744,74.81,919.6162597,902.4097502,120.5,106.5570621,147,882.3,8.76,18.73,1,0.619640805
3/17/2022 9:20,106.021,81.443,6.188,2.86,75.65,904.2,919.3,121.4,108.3,145.1,910.8,9.04,18.53,4,0.46215077
3/17/2022 9:21,106.19,81.371,6.188,2.87,75.61,905.1,919.7,118.4,106.6,145.7,910,8.97,18.6,4,0.940038043
3/17/2022 9:22,106.026,80.974,6.864,3.14,74.8,920.4,937.4,117.8,108.9,145.6,916.5,8.83,18.74,2,0.284376639
3/17/2022 9:23,106.183,82.006,11.076,2.89,75.64,902,920.3,113.6,105.2,145.3,907,8.97,18.6,4,0.88181262
3/17/2022 9:23,106.323,81.027,6.864,3.183568625,74.83,885.8526801,904,120.5,106.7,145.8,926.5,8.81,18.71,1,0.237844014
3/17/2022 9:24,106.25,81.344,6.968,3.28,74.82,911.6,926.5,116.6,102.8,145.8,904.6,8.76,18.81,2,0.336077075
3/17/2022 9:25,106.091,81.418,6.188,2.83,75.61,906.2,921.5,124.4,110.2,145.2,916,8.98,18.59,4,0.546133992
3/17/2022 9:26,105.902,81.343,6.968,3.82,74.83,879.8904867,902.2506268,118.4,104.9,145.9,926.5,8.76,18.76,1,0.613120688
3/17/2022 9:27,105.813,81.142,6.292,3.32,75.74,891.7,911.8,123.5,108.5,146.1,882.5,8.75,18.82,3,0.779514729
3/17/2022 10:00,106.163,81.399,6.188,2.83,75.65,906.2,919.7,115.7,108.1,145.6,904.4,8.97,18.6,4,0.587834969
3/17/2022 10:01,105.61,80.79,6.292,4.27,75.73,900.7,923.2,98,87.7,146.3,819,8.55,19.01,3,0.615413019
3/17/2022 10:01,106.315,81.285,6.864,3.17,74.8,910.8,925.4,114.8,104.2,146.3,910.6,8.86,18.71,2,0.868288546
3/17/2022 10:02,105.85,81.101,6.24,3.38,75.74,891.7,912,114.8,106.3,146.9,882.7,8.75,18.81,3,0.147759552
3/17/2022 10:03,106.038,81.964,11.128,2.93,75.65,901.4,918.6,119.9,105.9,145.4,899.1,8.92,18.65,4,0.526592678
3/17/2022 10:03,105.696,80.926,6.292,3.71,75.74,894.4,915.5,112.1,97.2,146.4,837.5,8.62,18.95,3,0.071021854
3/17/2022 10:04,105.454,80.808,6.292,4.78,75.73,891.8,909.4,94.2,83.3,145.8,811,8.49,19.08,3,0.160785149
3/17/2022 10:05,106.316,81.402,6.968,3.21,74.81,914.5,930,117.2,105.5,146.3,913.6,8.8,18.77,2,0.649473687
3/17/2022 10:05,106.058,81.94,11.128,2.89,75.65,903.6,918,117.8,106,148.3,885.8,8.86,18.71,4,0.021010079
3/17/2022 10:06,130.9,82.002,11.128,2.96,75.62,900.9,916.9,113.6,104.6,146.6,876.1,8.76,18.8,4,0.556961678
3/17/2022 10:07,105.944,81.027,6.864,3.188066833,74.81,920.182532,918.2,116.9,104.3,146.1,937.7,8.59,18.71,1,0.2727695
3/17/2022 10:07,106.237,81.437,6.968,4.08,74.82,920.8115763,938.2,107.3,106.7,145.8,930.5,8.84,18.98,1,0.30897245
3/17/2022 11:05,106.107,81.356,6.084,2.81,75.66,904.4,920.4,119,109.6,146.2,927.9,9.01,18.55,3,0.674465757
3/17/2022 11:06,105.905,81.208,6.292,3.32,75.71,891.7,912.7,115.7,101.7,144.9,895.7,8.9,18.67,4,0.904271277
3/17/2022 11:07,106.309,81.397,6.968,3.29,74.81,907.3,925.2,114.8,103.4,146.6,908.5,8.81,18.76,2,0.757589572
3/17/2022 11:08,105.879,80.946,6.864,3.13,74.82,920.1,935.6,122.9,109.9,145.7,921.7,8.86,18.71,2,0.249331895
3/17/2022 11:09,106.304,81.249,6.968,3.23,74.84,917.5,935,109.4,101.2,146.3,912.3,8.83,18.73,2,0.116315219
3/17/2022 11:10,106.27,81.361,6.968,3.24,74.81,915.5,933,113.3,103.1,145.6,911.1,8.79,18.78,2,0.73130536
3/17/2022 11:11,105.752,81.139,6.188,3.62,75.74,891.1,914.2,113,99.8,146.6,835.6,8.59,18.97,3,0.439869845
3/17/2022 11:12,105.591,80.853,6.292,3.96,75.73,899.4,925.1,107.6,93.1,147.6,817.1,8.52,19.05,3,0.209899954
3/17/2022 11:13,106.37,81.405,6.968,3.19,74.82,880,897.4,119.9,105.6,146.9,918,8.8,18.77,2,0.03703186
3/17/2022 11:14,106.305,81.281,6.864,3.2,74.82,914.2,929.1,116.3,103.5,145.7,913,8.83,18.74,2,0.29660648
3/17/2022 11:15,106.039,81.505,6.084,2.92,75.63,903.6,918.8,109.7,103.4,146,895.5,8.9,18.67,4,0.074982424
3/17/2022 11:16,106.069,81.528,7.384,2.87,75.63,904.9,920.4,117.2,107.9,146.8,913.8,8.96,18.6,4,0.166681717
3/17/2022 11:42,106.21,81.397,6.968,3.19,74.81,913.2,927.5,120.8,103.8,146.7,916.2,8.84,18.73,2,0.531096366
3/17/2022 11:43,105.672,80.958,6.344,3.77,75.74,900.1,925.4,107,95.3,145.8,827.4,8.59,18.98,3,0.864398341
3/17/2022 11:44,105.902,81.362,6.968,3.192267886,74.82,879.0989214,895.3,120.5,106.4370257,147.6,937.7,8.8,18.8,1,0.868899375
3/17/2022 11:44,106.071,81.139,6.968,3.23,74.8,907.9,924.9,114.2,103.5,146.5,910.3,8.79,18.78,2,0.862361627
3/17/2022 11:45,105.763,81.105,6.292,3.59,75.76,894.1,913.8,113,102.1,146.7,845.1,8.62,18.94,3,0.190810011
3/17/2022 11:46,106.083,81.978,10.972,2.83,75.66,903.8,918,117.5,108.6,145.2,918,9.02,18.55,4,0.592662215
3/17/2022 11:47,105.852,80.558,6.968,3.7,74.8,916.9,933.2,112.1,97.9,145.8,885.3,8.76,18.8,2,0.436866587
3/17/2022 11:47,106.4778853,80.617,6.864,3.22,74.81,919.8609726,902.3546888,127.3,106.4892988,146.7,933.1,8.59,18.72,1,0.522790225
3/17/2022 11:48,106.008,81.25,7.124,3.18,74.82,909.2,925.4,112.7,104.5,146,924.2,8.85,18.72,1,0.82655904
3/17/2022 11:49,106.129,81.957,11.128,2.96,75.65,900,917.1,113.9,103.8,146.3,871.5,8.8,18.77,4,0.506529284
3/17/2022 11:50,106.049,81.45,6.084,2.84,75.63,905.7,918.6,119.6,107.8,144.9,910.8,8.94,18.63,4,0.964672506
3/17/2022 11:51,105.909,81.253,6.292,3.29,75.73,889.8,914.9,114.5,105.5,146.1,898.5,8.78,18.78,3,0.52204912
3/17/2022 12:25,105.902,81.437,6.864,3.16,74.81,901.6,902.2872668,120.5,106.3788288,146.1,937.7,8.85,18.77,1,0.872684702
3/17/2022 12:26,110.467,82.038,11.128,2.87,75.66,901.4,918.4,117.5,105.8,145.2,903.7,8.88,18.69,4,0.75867352
3/17/2022 12:26,105.505,81.058,6.864,3.16,74.82,886.9,919.9,107.3,104.9,145.6,920.2,8.8,18.71,1,0.702318046
3/17/2022 12:27,105.902,81.437,6.968,4.08,74.81,879.066526,935.9,118.4,106.4721911,145.6,922.3,8.81,18.77,1,0.766308207
3/17/2022 12:28,106.324,81.373,6.968,3.22,74.82,885.9,901.2,117.2,102.6,147.1,915.4,8.81,18.75,2,0.13128748
3/17/2022 12:29,105.944,80.411,7.228,3.194066999,74.82,885.4864422,926.3,113.9,106.5432269,145.8,874.6,8.82,18.76,1,0.920356478
3/17/2022 12:29,106.146,81.456,6.188,2.88,75.64,905.7,922.8,115.4,105.9,146.2,895.5,8.94,18.63,4,0.465507985
3/17/2022 12:30,106.4495726,80.617,6.864,3.187274391,74.82,885.6876207,902.7797941,120.5,88.9,147,933.1,8.68,18.73,1,0.109294391
3/17/2022 12:31,106.253,81.349,6.864,3.17,74.81,918.2,934.8,118.7,105.5,146.5,910.8,8.86,18.71,2,0.403210828
3/17/2022 12:32,106.357,81.307,6.864,3.2,74.8,910.7,926.2,119.3,106,148.3,911.3,8.87,18.7,2,0.537785249
3/17/2022 12:32,105.826,81.135,6.188,3.29,75.73,893.3,912.3,121.4,109.3,148.3,887.9,8.78,18.79,3,0.253762043
3/17/2022 12:33,105.883,81.312,6.188,3.34,75.77,889.3,909.2,117.5,107.3,144.9,890.9,8.77,18.8,3,0.720637121
3/17/2022 13:13,106.08,81.469,6.084,2.87,75.67,904.4,919.5,123.2,106.7,145.5,911.3,8.96,18.6,4,0.298463833
3/17/2022 13:14,105.697,80.974,6.292,3.57,75.76,890.9,916.4,112.7,100.5,146.9,842.1,8.61,18.96,4,0.175096838
3/17/2022 13:15,106.147,81.209,6.968,3.2,74.83,910.3,926,115.4,105.8,147.1,913.9,8.81,18.76,2,0.884812286
3/17/2022 13:16,106.31,81.392,6.968,3.29,74.83,921,938.5,114.2,100.4,145.6,906.9,8.74,18.83,2,0.194922771
3/17/2022 13:17,105.944,80.411,6.864,3.16,74.83,919.83965,902.7470721,120.5,93.1,145.9,917.5,8.68,18.77,1,0.442477396
3/17/2022 13:17,106.277,81.464,7.124,3.16,74.81,883.2,900,117.5,106.6,145.9,926.2,8.85,18.72,1,0.757902509
3/17/2022 13:18,105.901,81.183,6.188,3.3,75.76,891.3,910.5,120.8,108.7,146,903.7,8.78,18.78,3,0.876796533
3/17/2022 13:19,106.4707986,81.162,6.864,3.199749492,74.81,920.5600996,935.9,127.3,104.3,145.9,930.5,8.8,18.75,1,0.588956583
3/17/2022 13:20,106.124,81.251,6.968,3.25,74.8,909.2,923.9,117.2,105.3,145.7,912,8.8,18.77,2,0.683837037
3/17/2022 13:21,106.2755386,81.343,6.864,4.08,74.81,879.5421498,926.3,104.6,106.7,148.1,882.3,8.76,18.76,1,0.739000809
3/17/2022 13:22,106.171,81.372,6.968,3.23,74.82,908.6,926,121.1,104.2,145.6,911.4,8.8,18.77,2,0.163523262
3/17/2022 13:22,106.094,81.342,6.084,2.87,75.65,906.6,922.8,113.6,106.9,146.1,907.1,8.92,18.65,4,0.163918421
3/17/2022 14:08,105.938,81.175,6.292,3.44,75.73,889.3,910.5,118.4,102.7,146.3,863.9,8.68,18.88,3,0.29402436
3/17/2022 14:09,105.953,81.246,6.292,3.21,75.71,895.2,914.2,118.7,108.7,144.8,909.3,8.85,18.71,3,0.342859981
3/17/2022 14:10,106.118,82.065,10.66,2.86,75.61,904.8,918.4,113.6,105.7,145.1,894.4,8.92,18.64,4,0.245725646
3/17/2022 14:11,106.4438565,80.411,6.864,3.185705288,74.82,908.6,935.9,104.6,106.4830775,145.9,930.5,8.81,18.73,1,0.878345999
3/17/2022 14:12,105.938,81.23,6.292,3.28,75.7,890.7,917.3,119,106,145.5,897.4,8.8,18.77,3,0.650970326
3/17/2022 14:13,106.2743771,80.617,6.864,3.16,74.82,879.2377801,902.4543685,120.5,104.3,146.7,922.3,8.83,18.71,1,0.116179407
3/17/2022 14:13,105.989,81.227,6.188,3.4,75.73,890,908.8,113.6,103.6,146.8,886.4,8.77,18.8,3,0.869948799
3/17/2022 14:14,104.7,78.872,6.292,3.4,74.86,890.4,912.1,121.1,105.8,146,813.4,8.45,19.12,3,0.971526897
3/17/2022 14:15,106.249,81.399,6.864,3.23,74.8,912.5,928.9,117.2,102.9,145,911,8.8,18.77,2,0.823906603
3/17/2022 14:16,105.505,81.162,6.864,3.22,74.81,920.0866721,896.8,118.4,107.8,147,882.3,8.81,18.73,1,0.55500403
3/17/2022 14:17,106.304,81.398,7.124,3.21,74.8,910.3,923.9,113.9,104.5,147,920.8,8.81,18.75,2,0.569432366
3/17/2022 14:18,106.2762072,81.437,6.864,3.187952891,74.83,885.3152332,902.1262944,127.3,107.3,147,917.5,8.84,18.77,1,0.61623032
3/17/2022 14:47,106.071,81.477,7.384,2.83,75.67,903.5,920.6,125.2,108.8,145.9,916.8,9.06,18.51,4,0.009250278
3/17/2022 14:47,105.944,81.402,6.968,3.184915632,74.82,901.6,926.3,127.3,104.9,146.1,922.3,8.76,18.8,1,0.072906321
3/17/2022 14:48,106.157,81.039,6.968,3.13,74.81,921,939.3,115.7,107.6,146.2,916.7,8.88,18.69,2,0.985202606
3/17/2022 14:49,106.477336,81.437,7.124,3.189451508,74.82,903.1,896.8,127.3,106.4012245,148.1,922.3,8.59,18.75,1,0.114911112
3/17/2022 14:50,105.927,81.181,6.188,3.31,75.74,892,911,118.7,105.4,146.5,890.3,8.75,18.81,3,0.736086222
3/17/2022 14:51,106.4693341,80.617,6.864,3.16,74.81,901.6,895.3,120.5,107.8,145.8,937.7,8.81,18.76,1,0.741057873
3/17/2022 14:52,105.569,80.629,6.968,3.6,74.82,922.7,940.2,111.8,96.6,147.1,894.8,8.77,18.8,1,0.087436317
3/17/2022 14:53,106.23,81.379,6.968,3.29,74.83,912.9,928.4,114.2,100.3,147.6,901,8.77,18.8,2,0.008579483
3/17/2022 14:53,106.072,81.493,6.188,2.87,75.65,905.5,920.8,114.5,107.5,145.5,907.3,8.96,18.61,4,0.647609046
3/17/2022 14:54,106.058,82.036,11.128,2.97,75.64,901.1,917.1,115.1,102.9,145.1,885.7,8.82,18.75,4,0.161686151
3/17/2022 14:55,116.878,81.989,11.128,2.98,75.64,900,916.2,112.4,102.1,145.9,887.3,8.87,18.7,4,0.205789159
3/17/2022 14:56,106.2,81.327,6.968,3.29,74.81,909.6,925.2,119.6,103.6,145.6,904.8,8.81,18.76,2,0.117627475
3/17/2022 15:35,106.258,81.255,6.968,3.2,74.81,910.7,927.6,120.2,105.5,145.6,914.9,8.83,18.74,2,0.62044247
3/17/2022 15:36,106.4758324,81.402,6.864,3.184192709,74.82,885.422861,919.9,120.5,107.8,148.1,874.6,8.84,18.73,1,0.958937962
3/17/2022 15:36,105.973,81.151,6.968,3.16,74.81,906.4,923.9,109.1,103.2,147.2,928.1,8.92,18.65,2,0.563016732
3/17/2022 15:37,105.67,81.005,6.24,3.67,75.73,893.5,913.2,110.3,98.5,146.2,831.7,8.59,18.98,3,0.003255521
3/17/2022 15:38,106.4644605,81.058,6.864,3.22,74.83,901.6,919.9,127.3,88.9,147,874.6,8.85,18.71,1,0.591455505
3/17/2022 15:39,106.252,81.29,6.968,3.22,74.81,908.6,926.9,119.6,105.9,146.3,912.8,8.84,18.73,2,0.124080272
3/17/2022 15:40,105.497,80.891,6.292,4.43,75.76,895,914.5,106.7,87.8,147.6,827.8,8.53,19.04,3,0.036484313
3/17/2022 15:40,105.449,80.617,7.124,3.22,74.81,885.7077705,926.3,120.5,93.1,147.6,937.7,8.8,18.73,1,0.749368559
3/17/2022 15:41,105.913,81.169,6.188,3.31,75.74,891.8,912.7,118.4,106.1,146.3,881.8,8.78,18.79,4,0.559364588
3/17/2022 15:42,106.341,81.339,6.968,3.27,74.8,909.4,926.5,118.7,101.7,145.7,920.2,8.76,18.81,2,0.34996459
3/17/2022 15:43,106.272806,81.343,7.228,3.16,74.82,885.1536783,895.3,116.9,107.8,145.8,922.3,8.59,18.73,1,0.784148982
3/17/2022 15:43,106.152,82.091,10.972,2.86,75.61,902.4,918.4,115.4,106.3,145.6,898.3,8.91,18.66,4,0.447572318
3/17/2022 16:11,106.115,82.077,11.128,2.92,75.6,901.4,918.4,119.3,105.5,145.5,893.5,8.9,18.67,4,0.665292755
3/17/2022 16:12,106.322,81.312,6.968,3.27,74.83,919.3,937.2,119,104.1,147.7,901.4,8.81,18.76,2,0.312047895
3/17/2022 16:13,106.2729563,80.617,6.864,3.2,74.83,908.6,918.2,116.9,106.4820279,146,920.2,8.85,18.73,1,0.298695086
3/17/2022 16:14,105.963,81.305,6.24,3.29,75.77,893.5,913.1,116.9,108.1,146.6,894.7,8.72,18.85,3,0.47990755
3/17/2022 16:15,106.086,82.11,11.128,2.99,75.67,901.4,916.2,116,102.3,145.1,880.9,8.85,18.72,3,0.340914224
3/17/2022 16:16,105.449,81.402,7.228,3.16,74.82,908.6,935.9,116.9,106.7,145.8,874.6,8.84,18.77,1,0.914995756
3/17/2022 16:17,106.337,81.382,6.968,3.3,74.81,912.3,927.5,117.8,103.4,148.7,904.8,8.8,18.76,2,0.563847522
3/17/2022 16:18,106.237,81.476,6.968,3.29,74.8,911.4,927.5,110.9,101.3,146.6,913.3,8.81,18.76,2,0.687642478
3/17/2022 16:19,106.237,81.162,6.864,3.18,74.81,908.6,926.3,113.9,104.9,146,937.7,8.85,18.72,1,0.31429497
3/17/2022 16:20,106.066,81.489,6.084,2.86,75.63,905.5,922.1,116.9,108.1,145.5,911.1,8.97,18.6,4,0.276381489
3/17/2022 16:21,106.026,81.456,6.084,2.87,75.63,906.8,922.5,122.3,106.6,144.9,905.6,8.92,18.65,4,0.541810171
3/17/2022 16:22,106.237,81.471,6.864,3.16,74.82,908.6,902.384292,116.9,107.8,146,926.5,8.82,18.71,1,0.306369363
3/17/2022 16:47,105.843,81.133,6.24,3.45,75.74,891.7,911.6,109.4,102.2,146.8,870.6,8.72,18.85,3,0.399397252
3/17/2022 16:48,105.945,81.215,6.188,3.44,75.73,895.9,913.6,110.6,102.4,147,870.8,8.72,18.85,3,0.253301997
3/17/2022 16:49,106.385,81.432,7.124,3.22,74.81,880,895.5,121.7,106.1,145.9,924.8,8.79,18.78,1,0.330492875
3/17/2022 16:49,105.906,81.169,6.968,3.14,74.82,910.3,924.3,116.3,106.6,145.1,935.8,8.94,18.63,2,0.132555359
3/17/2022 16:50,106.4540029,81.058,7.228,3.2,74.81,901.6,935.9,113.9,93.1,147.6,930.5,8.83,18.73,1,0.297409745
3/17/2022 16:51,106.063,82.033,10.868,2.87,75.65,902.2,918.4,118.7,105.5,144.8,900.5,8.92,18.65,4,0.360489871
3/17/2022 16:52,105.827,81.127,6.188,3.35,75.74,891.5,913.2,116,107.2,147.3,879.5,8.76,18.81,3,0.382478881
3/17/2022 16:52,106.124,81.473,6.188,2.8,75.68,906.4,923.6,125.8,110.5,145.4,916,8.92,18.65,4,0.222862474
3/17/2022 16:53,105.993,81.233,6.292,3.31,75.74,894.2,914.7,119.6,105.4,146.2,892.8,8.76,18.81,3,0.185370928
3/17/2022 16:54,106.02,81.096,6.968,3.14,74.81,907.9,923.9,116.6,107.2,146.3,917.7,8.84,18.73,2,0.098358801
3/17/2022 16:54,105.903,81.274,6.292,3.38,75.74,889.8,910.8,118.1,105,146.8,880.2,8.75,18.82,3,0.940454532
3/17/2022 16:55,106.278,81.468,6.864,3.24,74.81,906.4,925.1,122.6,104.5,145.3,906,8.86,18.71,2,0.572323949
3/17/2022 17:35,106.131,81.381,6.968,3.24,74.81,908.8,924.5,124.1,106.7,145.9,910.2,8.8,18.77,2,0.057607458
3/17/2022 17:35,106.387,81.312,6.864,3.23,74.8,915.1,932.2,116.6,103.3,145.9,905.4,8.81,18.76,2,0.573844946
3/17/2022 17:36,106.258,81.296,6.864,3.16,74.81,884.6,903.5,119.6,107.6,146.1,920.9,8.83,18.73,1,0.733529304
3/17/2022 17:37,106.284,81.341,6.968,3.19,74.82,909.6,924.1,122.9,105.4,145.3,918.6,8.82,18.75,2,0.432401083
3/17/2022 17:38,105.902,81.343,6.864,3.188508753,74.83,903.1,896.8,120.5,104.9,145.8,922.3,8.76,18.77,1,0.029090458
3/17/2022 17:39,105.902,81.402,7.228,3.16,74.82,885.7289653,926.3,107.3,106.7,147,937.7,8.8,18.8,1,0.182633093
3/17/2022 17:40,106.144,82.103,10.972,2.94,75.62,899.8,918,112.7,102.8,145.8,882.7,8.84,18.73,4,0.943754759
3/17/2022 17:41,151.978,82.035,11.232,2.97,75.64,902.4,916,113.6,102.2,144.9,887.4,8.83,18.73,4,0.759463267
3/17/2022 17:42,105.449,81.402,6.864,3.16,74.83,879.2566393,902.6167521,120.5,107.3,146,920.2,8.68,18.71,1,0.487631062
3/17/2022 17:43,106.2,81.13,6.968,3.23,74.83,911,927.3,115.7,102.8,146,915.9,8.81,18.75,2,0.606741008
3/17/2022 17:44,106.237,81.471,6.864,4.08,74.82,901.6,918.2,116.9,106.4116552,146.7,917.5,8.81,18.75,1,0.407874384
3/17/2022 17:45,105.505,81.437,6.968,3.2,74.81,908.6,895.3,116.9,104.9,147.6,937.7,8.59,18.76,1,0.088443532
3/18/2022 8:28,105.505,81.362,6.864,3.188361989,74.83,920.1078439,938.2,120.5,107.8,147.6,920.2,8.84,18.98,1,0.375627393
3/18/2022 8:28,106.202,81.404,6.916,3.23,74.83,917.3,935,112.7,102.6,148.5,908.9,8.82,18.75,2,0.743893858
3/18/2022 8:29,106.058,81.962,11.128,2.98,75.64,901.6,916.7,113.3,102.8,146.1,883.9,8.82,18.74,4,0.390871114
3/18/2022 8:30,105.944,81.162,6.864,3.179200358,74.83,879.4019468,895.3,118.4,93.1,146.1,917.5,8.85,18.73,1,0.755790138
3/18/2022 8:30,105.94,80.926,6.864,3.14,74.81,920.4,938.7,121.7,111,146.1,913.8,8.89,18.68,2,0.626570927
3/18/2022 8:31,106.118,82.073,10.868,2.97,75.64,899.8,916.6,112.4,102.5,147,888,8.87,18.7,4,0.333588206
3/18/2022 8:32,106.058,81.493,6.188,2.92,75.61,904.4,919.5,127.3,106.6,145.2,919.6,8.97,18.59,4,0.951620304
3/18/2022 8:32,106.2749205,81.162,6.864,3.16,74.83,903.1,918.2,127.3,106.5532608,148.1,933.1,8.59,18.73,1,0.868408567
3/18/2022 8:33,106.053,81.559,6.188,2.87,75.61,907.2,920.8,117.2,105.6,145.7,898.6,8.88,18.69,4,0.814031091
3/18/2022 8:34,106.281,81.43,6.864,3.23,74.8,912.7,928.4,117.2,103.2,146.5,925.2,8.82,18.75,1,0.829273628
3/18/2022 8:34,106.156,81.313,6.968,3.24,74.81,913.2,927.5,115.4,102.9,145.7,914.2,8.78,18.78,2,0.379634534
3/18/2022 8:35,106.142,81.524,6.24,2.9,75.63,902.5,918.4,119.6,104.4,145.1,896.3,8.9,18.66,4,0.444978324
3/18/2022 9:18,106.08,81.462,6.188,2.88,75.62,905.1,919.9,115.4,107.1,145.3,909.7,8.98,18.59,4,0.540587916
3/18/2022 9:18,105.938,81.292,6.24,3.34,75.7,895.3,916.2,116.9,106.5,145.4,886.8,8.81,18.76,3,0.214087663
